type,latitude,longitude,tw,fullAddressRu,fullAddressUa,fullAddressEn,placeRu,placeUa,cityRU,cityUA,cityEN
TSO,35.075385,47.885024,"{'mon': '00:00 - 23:59', 'tue': '00:00 - 23:59', 'wed': '00:00 - 23:59', 'thu': '00:00 - 23:59', 'fri': '00:00 - 23:59', 'sat': '00:00 - 23:59', 'sun': '00:00 - 23:59', 'hol': '00:00 - 23:59'}","Украина,область Запорожская,город Запорожье,улица Бородинская,дом 20б","Україна,область Запорізька,місто Запоріжжя,вулиця Бородінська,будинок 20б","Ukraine,area Zaporizka,city Zaporizhzhia,street Borodynska,building 20b",Супермаркет Амстор,супермаркет Амстор,Запорожье,Запоріжжя,Zaporizhzhia
TSO,35.123005,47.850424,"{'mon': '07:00 - 21:00', 'tue': '07:00 - 21:00', 'wed': '07:00 - 21:00', 'thu': '07:00 - 21:00', 'fri': '07:00 - 21:00', 'sat': '07:00 - 21:00', 'sun': '07:00 - 21:00', 'hol': '07:00 - 21:00'}","Украина,область Запорожская,город Запорожье,улица Независимой Украины,дом 62","Україна,область Запорізька,місто Запоріжжя,вулиця Незалежної України,будинок 62","Ukraine,region Zaporizka,city Zaporizhzhia,street Nezalezhnoi Ukrainy,building 62","Магазин Продукты ""Украина""","Магазин Продукти ""Україна""",Запорожье,Запоріжжя,Zaporizhzhia
TSO,35.024797,47.829709,"{'mon': '08:00 - 20:00', 'tue': '08:00 - 20:00', 'wed': '08:00 - 20:00', 'thu': '08:00 - 20:00', 'fri': '08:00 - 20:00', 'sat': '08:00 - 20:00', 'sun': '08:00 - 20:00', 'hol': '08:00 - 20:00'}","Украина,область Запорожская,город Запорожье,бульвар Строителей,дом 23","Україна,область Запорізька,місто Запоріжжя,бульвар Будівельників,будинок 23","Ukraine,region Zaporizka,city Zaporizhzhia,boulevard Budivelnykiv,building 23","Магазин ""Виктория""","Магазин ""Виктория""",Запорожье,Запоріжжя,Zaporizhzhia
TSO,35.182317,47.774514,"{'mon': '09:00 - 22:00', 'tue': '09:00 - 22:00', 'wed': '09:00 - 22:00', 'thu': '09:00 - 22:00', 'fri': '09:00 - 22:00', 'sat': '09:00 - 22:00', 'sun': '09:00 - 22:00', 'hol': '09:00 - 22:00'}","Украина,область Запорожская,город Запорожье,улица Новокузнецкая,дом 41","Україна,область Запорізька,місто Запоріжжя,вулиця Новокузнецька,будинок 41","Ukraine,region Zaporizka,city Zaporizhzhia,street Novokuznetska,building 41",Супермаркет Амстор,супермаркет Амстор,Запорожье,Запоріжжя,Zaporizhzhia
TSO,35.177737,47.816386,"{'mon': '00:00 - 23:59', 'tue': '00:00 - 23:59', 'wed': '00:00 - 23:59', 'thu': '00:00 - 23:59', 'fri': '00:00 - 23:59', 'sat': '00:00 - 23:59', 'sun': '00:00 - 23:59', 'hol': '00:00 - 23:59'}","Украина,область Запорожская,город Запорожье,проспект Соборный,дом 70","Україна,область Запорізька,місто Запоріжжя,проспект Соборний,будинок 70","Ukraine,region Zaporizka,city Zaporizhzhia,avenue Sobornyi,building 70",Областная детская больница,Обласна дитяча лікарня,Запорожье,Запоріжжя,Zaporizhzhia
TSO,35.150070,47.894920,"{'mon': '08:00 - 17:00', 'tue': '08:00 - 17:00', 'wed': '08:00 - 17:00', 'thu': '08:00 - 17:00', 'fri': '08:00 - 17:00', 'sat': '08:00 - 15:00', 'sun': '00:00 - 00:00', 'hol': '00:00 - 00:00'}","Украина,область Запорожская,город Запорожье,улица Лизы Чайкиной,дом 57","Україна,область Запорізька,місто Запоріжжя,вулиця Лізи Чайкіної,будинок 57","Ukraine,region Zaporizka,city Zaporizhzhia,street Lizy Chaikinoi,building 57",отделение банка,Отделение банка,Запорожье,Запоріжжя,Zaporizhzhia
TSO,35.064920,47.890341,"{'mon': '07:00 - 23:00', 'tue': '07:00 - 23:00', 'wed': '07:00 - 23:00', 'thu': '07:00 - 23:00', 'fri': '07:00 - 23:00', 'sat': '07:00 - 23:00', 'sun': '07:00 - 23:00', 'hol': '07:00 - 23:00'}","Украина,область Запорожская,город Запорожье,улица Товарищеская,дом 39","Україна,область Запорізька,місто Запоріжжя,вулиця Товариська,будинок 39","Ukraine,region Zaporizka,city Zaporizhzhia,street Tovaryska,building 39","ТЦ ""Варус""","ТЦ ""Варус""",Запорожье,Запоріжжя,Zaporizhzhia
TSO,35.233713,47.826450,"{'mon': '08:00 - 20:00', 'tue': '08:00 - 20:00', 'wed': '08:00 - 20:00', 'thu': '08:00 - 20:00', 'fri': '08:00 - 20:00', 'sat': '08:00 - 20:00', 'sun': '08:00 - 20:00', 'hol': '08:00 - 20:00'}","Украина,область Запорожская,город Запорожье,улица Николая Краснова,дом 6","Україна,область Запорізька,місто Запоріжжя,вулиця Миколи Краснова,будинок 6","Ukraine,region Zaporizka,city Zaporizhzhia,street Mykoly Krasnova,building 6",Супермаркет УКРСОЮЗ,супермаркет УКРСОЮЗ,Запорожье,Запоріжжя,Zaporizhzhia
TSO,35.154194,47.818785,"{'mon': '09:00 - 22:00', 'tue': '09:00 - 22:00', 'wed': '09:00 - 22:00', 'thu': '09:00 - 22:00', 'fri': '09:00 - 22:00', 'sat': '09:00 - 22:00', 'sun': '09:00 - 22:00', 'hol': '09:00 - 22:00'}","Украина,область Запорожская,город Запорожье,улица Запорожская,дом 1в","Україна,область Запорізька,місто Запоріжжя,вулиця Запорізька,будинок 1в","Ukraine,region Zaporizka,city Zaporizhzhia,street Zaporizka,building 1v",Гипермаркет Эпицентр,Гіпермаркет Епіцентр,Запорожье,Запоріжжя,Zaporizhzhia
TSO,35.157160,47.818471,"{'mon': '08:00 - 22:00', 'tue': '08:00 - 22:00', 'wed': '08:00 - 22:00', 'thu': '08:00 - 22:00', 'fri': '08:00 - 22:00', 'sat': '08:00 - 22:00', 'sun': '08:00 - 22:00', 'hol': '08:00 - 22:00'}","Украина,область Запорожская,город Запорожье,улица Запорожская,дом 1б","Україна,область Запорізька,місто Запоріжжя,вулиця Запорізька,будинок 1б","Ukraine,area Zaporizka,city Zaporizhzhia,street Zaporizka,building 1b",ТРЦ CITY MALL,ТРЦ CITY MALL,Запорожье,Запоріжжя,Zaporizhzhia
TSO,35.051723,47.890582,"{'mon': '00:00 - 23:59', 'tue': '00:00 - 23:59', 'wed': '00:00 - 23:59', 'thu': '00:00 - 23:59', 'fri': '00:00 - 23:59', 'sat': '00:00 - 23:59', 'sun': '00:00 - 23:59', 'hol': '00:00 - 23:59'}","Украина,область Запорожская,город Запорожье,улица Котляревского,дом 1 В","Україна,область Запорізька,місто Запоріжжя,вулиця Котляревського,будинок 1 В","Ukraine,region Zaporizka,city Zaporizhzhia,street Kotliarevskoho,building 1 V","Маркет ""АЗС-Авиас""","Маркет ""АЗС-Авиас""",Запорожье,Запоріжжя,Zaporizhzhia
TSO,35.136983,47.834840,"{'mon': '07:00 - 23:00', 'tue': '07:00 - 23:00', 'wed': '07:00 - 23:00', 'thu': '07:00 - 23:00', 'fri': '07:00 - 23:00', 'sat': '07:00 - 23:00', 'sun': '07:00 - 23:00', 'hol': '07:00 - 23:00'}","Украина,область Запорожская,город Запорожье,бульвар Центральный,дом 7","Україна,область Запорізька,місто Запоріжжя,бульвар Центральний,будинок 7","Ukraine,region Zaporizka,city Zaporizhzhia,boulevard Tsentralnyi,building 7","ТЦ ""Варус""","ТЦ ""Варус""",Запорожье,Запоріжжя,Zaporizhzhia
TSO,35.166787,47.819802,"{'mon': '08:00 - 22:00', 'tue': '08:00 - 22:00', 'wed': '08:00 - 22:00', 'thu': '08:00 - 22:00', 'fri': '08:00 - 22:00', 'sat': '08:00 - 22:00', 'sun': '08:00 - 22:00', 'hol': '08:00 - 22:00'}","Украина,область Запорожская,город Запорожье,улица Грязнова,дом 10а","Україна,область Запорізька,місто Запоріжжя,вулиця Грязнова,будинок 10а","Ukraine,area Zaporizka,city Zaporizhzhia,street Hriaznova,building 10a",Супермарект Эконом Плюс,Супермарект Економ Плюс,Запорожье,Запоріжжя,Zaporizhzhia
TSO,35.182317,47.774514,"{'mon': '09:00 - 22:00', 'tue': '09:00 - 22:00', 'wed': '09:00 - 22:00', 'thu': '09:00 - 22:00', 'fri': '09:00 - 22:00', 'sat': '09:00 - 22:00', 'sun': '09:00 - 22:00', 'hol': '09:00 - 22:00'}","Украина,область Запорожская,город Запорожье,улица Новокузнецкая,дом 41","Україна,область Запорізька,місто Запоріжжя,вулиця Новокузнецька,будинок 41","Ukraine,region Zaporizka,city Zaporizhzhia,street Novokuznetska,building 41",Супермаркет Амстор,супермаркет Амстор,Запорожье,Запоріжжя,Zaporizhzhia
TSO,35.166065,47.826748,"{'mon': '08:00 - 20:00', 'tue': '08:00 - 20:00', 'wed': '08:00 - 20:00', 'thu': '08:00 - 20:00', 'fri': '08:00 - 20:00', 'sat': '08:00 - 20:00', 'sun': '08:00 - 20:00', 'hol': '08:00 - 20:00'}","Украина,область Запорожская,город Запорожье,проспект Соборный,дом 110а","Україна,область Запорізька,місто Запоріжжя,проспект Соборний,будинок 110а","Ukraine,region Zaporizka,city Zaporizhzhia,avenue Sobornyi,building 110a",Аптека,Аптека,Запорожье,Запоріжжя,Zaporizhzhia
TSO,35.068482,47.879916,"{'mon': '08:00 - 20:00', 'tue': '08:00 - 20:00', 'wed': '08:00 - 20:00', 'thu': '08:00 - 20:00', 'fri': '08:00 - 20:00', 'sat': '08:00 - 20:00', 'sun': '08:00 - 20:00', 'hol': '08:00 - 20:00'}","Украина,область Запорожская,город Запорожье,улица Айвазовского,дом 9","Україна,область Запорізька,місто Запоріжжя,вулиця Айвазовського,будинок 9","Ukraine,region Zaporizka,city Zaporizhzhia,street Aivazovskoho,building 9","Универсам ""Рынок Селянский""","Универсам ""Рынок Селянский""",Запорожье,Запоріжжя,Zaporizhzhia
TSO,35.188097,47.772352,"{'mon': '08:00 - 20:00', 'tue': '08:00 - 20:00', 'wed': '08:00 - 20:00', 'thu': '08:00 - 20:00', 'fri': '08:00 - 20:00', 'sat': '08:00 - 20:00', 'sun': '08:00 - 20:00', 'hol': '08:00 - 20:00'}","Украина,область Запорожская,город Запорожье,улица Новокузнецкая,дом 36б","Україна,область Запорізька,місто Запоріжжя,вулиця Новокузнецька,будинок 36б","Ukraine,region Zaporizka,city Zaporizhzhia,street Novokuznetska,building 36b",Магазин Мясного дня,Магазин Мясного дня,Запорожье,Запоріжжя,Zaporizhzhia
TSO,35.054212,47.819027,"{'mon': '09:00 - 22:00', 'tue': '09:00 - 22:00', 'wed': '09:00 - 22:00', 'thu': '09:00 - 22:00', 'fri': '09:00 - 22:00', 'sat': '09:00 - 22:00', 'sun': '09:00 - 22:00', 'hol': '09:00 - 22:00'}","Украина,область Запорожская,город Запорожье,проспект Советский,дом 13","Україна,область Запорізька,місто Запоріжжя,проспект Радянський,будинок 13","Ukraine,region Zaporizka,city Zaporizhzhia,avenue Radianskyi,building 13",Супермаркет Амстор,супермаркет Амстор,Запорожье,Запоріжжя,Zaporizhzhia
TSO,35.069624,47.895557,"{'mon': '09:00 - 20:00', 'tue': '09:00 - 20:00', 'wed': '09:00 - 20:00', 'thu': '09:00 - 20:00', 'fri': '09:00 - 20:00', 'sat': '09:00 - 20:00', 'sun': '09:00 - 20:00', 'hol': '09:00 - 20:00'}","Украина,область Запорожская,город Запорожье,улица Товарищеская,дом 39","Україна,область Запорізька,місто Запоріжжя,вулиця Товариська,будинок 39","Ukraine,region Zaporizka,city Zaporizhzhia,street Tovaryska,building 39",Магазин Клевер,магазин Клевер,Запорожье,Запоріжжя,Zaporizhzhia
TSO,35.016303,47.883809,"{'mon': '08:00 - 22:00', 'tue': '08:00 - 22:00', 'wed': '08:00 - 22:00', 'thu': '08:00 - 22:00', 'fri': '08:00 - 22:00', 'sat': '08:00 - 22:00', 'sun': '08:00 - 22:00', 'hol': '08:00 - 22:00'}","Украина,область Запорожская,город Запорожье,улица Рустави,дом 1д","Україна,область Запорізька,місто Запоріжжя,вулиця Руставі,будинок 1д","Ukraine,region Zaporizka,city Zaporizhzhia,street Rustavi,building 1d","Торговый комплекс ""Бонус""","Торговый комплекс ""Бонус""",Запорожье,Запоріжжя,Zaporizhzhia
TSO,35.188546,47.829795,"{'mon': '08:00 - 17:00', 'tue': '08:00 - 17:00', 'wed': '08:00 - 17:00', 'thu': '08:00 - 17:00', 'fri': '08:00 - 17:00', 'sat': '00:00 - 00:00', 'sun': '00:00 - 00:00', 'hol': '00:00 - 00:00'}","Украина,область Запорожская,город Запорожье,улица Иванова,дом 2","Україна,область Запорізька,місто Запоріжжя,вулиця Іванова,будинок 2","Ukraine,region Zaporizka,city Zaporizhzhia,street Ivanova,building 2","МКБ ""Прогресс""","МКБ ""Прогрес""",Запорожье,Запоріжжя,Zaporizhzhia
TSO,35.184126,47.810762,"{'mon': '08:00 - 21:00', 'tue': '08:00 - 21:00', 'wed': '08:00 - 21:00', 'thu': '08:00 - 21:00', 'fri': '08:00 - 21:00', 'sat': '08:00 - 21:00', 'sun': '08:00 - 21:00', 'hol': '08:00 - 21:00'}","Украина,область Запорожская,город Запорожье,проспект Соборный,дом 42","Україна,область Запорізька,місто Запоріжжя,проспект Соборний,будинок 42","Ukraine,region Zaporizka,city Zaporizhzhia,avenue Sobornyi,building 42","Ресторан ""Пузата Хата""","Ресторан ""Пузата Хата""",Запорожье,Запоріжжя,Zaporizhzhia
TSO,35.301644,47.873191,"{'mon': '00:00 - 23:59', 'tue': '00:00 - 23:59', 'wed': '00:00 - 23:59', 'thu': '00:00 - 23:59', 'fri': '00:00 - 23:59', 'sat': '00:00 - 23:59', 'sun': '00:00 - 23:59', 'hol': '00:00 - 23:59'}","Украина,область Запорожская,город Запорожье,улица Голубая,дом 4","Україна,область Запорізька,місто Запоріжжя,вулиця Блакитна,будинок 4","Ukraine,region Zaporizka,city Zaporizhzhia,street Blakytna,building 4",Аэропорт,Аэропорт,Запорожье,Запоріжжя,Zaporizhzhia
TSO,35.176681,47.810807,"{'mon': '08:00 - 18:00', 'tue': '08:00 - 18:00', 'wed': '08:00 - 18:00', 'thu': '08:00 - 18:00', 'fri': '08:00 - 18:00', 'sat': '08:00 - 18:00', 'sun': '08:00 - 18:00', 'hol': '08:00 - 18:00'}","Украина,область Запорожская,город Запорожье,улица Кирова,дом 109","Україна,область Запорізька,місто Запоріжжя,вулиця Кірова,будинок 109","Ukraine,region Zaporizka,city Zaporizhzhia,street Kirova,building 109",Автосалон  Солли-Плюс,Автосалон  Солли-Плюс,Запорожье,Запоріжжя,Zaporizhzhia
TSO,35.160518,47.829499,"{'mon': '00:00 - 23:59', 'tue': '00:00 - 23:59', 'wed': '00:00 - 23:59', 'thu': '00:00 - 23:59', 'fri': '00:00 - 23:59', 'sat': '00:00 - 23:59', 'sun': '00:00 - 23:59', 'hol': '00:00 - 23:59'}","Украина,область Запорожская,город Запорожье,проспект Соборный,дом 109Б","Україна,область Запорізька,місто Запоріжжя,проспект Соборний,будинок 109Б","Ukraine,region Zaporizka,city Zaporizhzhia,avenue Sobornyi,building 109B",ТЦ Панорама,ТЦ Панорама,Запорожье,Запоріжжя,Zaporizhzhia
TSO,35.048106,47.811085,"{'mon': '07:00 - 21:00', 'tue': '07:00 - 21:00', 'wed': '07:00 - 21:00', 'thu': '07:00 - 21:00', 'fri': '07:00 - 21:00', 'sat': '07:00 - 21:00', 'sun': '07:00 - 21:00', 'hol': '07:00 - 21:00'}","Украина,область Запорожская,город Запорожье,улица Энтузиастов,дом 2","Україна,область Запорізька,місто Запоріжжя,вулиця Ентузіастів,будинок 2","Ukraine,region Zaporizka,city Zaporizhzhia,street Entuziastiv,building 2",Магазин  СССР,Магазин  СССР,Запорожье,Запоріжжя,Zaporizhzhia
TSO,35.040362,47.824735,"{'mon': '08:00 - 22:00', 'tue': '08:00 - 22:00', 'wed': '08:00 - 22:00', 'thu': '08:00 - 22:00', 'fri': '08:00 - 22:00', 'sat': '08:00 - 22:00', 'sun': '08:00 - 22:00', 'hol': '08:00 - 22:00'}","Украина,область Запорожская,город Запорожье,улица Героев 93-й Бригады,дом 34","Україна,область Запорізька,місто Запоріжжя,вулиця Героїв 93-ї Бригади,будинок 34","Ukraine,region Zaporizka,city Zaporizhzhia,street Geroyiv 93-yi Brigadi,building 34",Магазин  СССР,Магазин  СССР,Запорожье,Запоріжжя,Zaporizhzhia
TSO,35.214732,47.790364,"{'mon': '07:00 - 21:00', 'tue': '07:00 - 21:00', 'wed': '07:00 - 21:00', 'thu': '07:00 - 21:00', 'fri': '07:00 - 21:00', 'sat': '07:00 - 21:00', 'sun': '07:00 - 21:00', 'hol': '07:00 - 21:00'}","Украина,область Запорожская,город Запорожье,улица Космическая,дом 87","Україна,область Запорізька,місто Запоріжжя,вулиця Космічна,будинок 87","Ukraine,region Zaporizka,city Zaporizhzhia,street Kosmichna,building 87",Магазин  СССР,Магазин  СССР,Запорожье,Запоріжжя,Zaporizhzhia
TSO,35.182317,47.774514,"{'mon': '09:00 - 22:00', 'tue': '09:00 - 22:00', 'wed': '09:00 - 22:00', 'thu': '09:00 - 22:00', 'fri': '09:00 - 22:00', 'sat': '09:00 - 22:00', 'sun': '09:00 - 22:00', 'hol': '09:00 - 22:00'}","Украина,область Запорожская,город Запорожье,улица Новокузнецкая,дом 41","Україна,область Запорізька,місто Запоріжжя,вулиця Новокузнецька,будинок 41","Ukraine,region Zaporizka,city Zaporizhzhia,street Novokuznetska,building 41",Супермаркет Амстор,супермаркет Амстор,Запорожье,Запоріжжя,Zaporizhzhia
TSO,35.109593,47.846149,"{'mon': '08:00 - 20:00', 'tue': '08:00 - 20:00', 'wed': '08:00 - 20:00', 'thu': '08:00 - 20:00', 'fri': '08:00 - 20:00', 'sat': '08:00 - 20:00', 'sun': '08:00 - 20:00', 'hol': '08:00 - 20:00'}","Украина,область Запорожская,город Запорожье,бульвар Шевченко,дом 24","Україна,область Запорізька,місто Запоріжжя,бульвар Шевченка,будинок 24","Ukraine,region Zaporizka,city Zaporizhzhia,boulevard Shevchenka,building 24",Магазин Украиночка,магазин Україночка,Запорожье,Запоріжжя,Zaporizhzhia
TSO,35.220697,47.784311,"{'mon': '00:00 - 23:59', 'tue': '00:00 - 23:59', 'wed': '00:00 - 23:59', 'thu': '00:00 - 23:59', 'fri': '00:00 - 23:59', 'sat': '00:00 - 23:59', 'sun': '00:00 - 23:59', 'hol': '00:00 - 23:59'}","Украина,область Запорожская,город Запорожье,улица Северо-Кольцевая,дом 10 А","Україна,область Запорізька,місто Запоріжжя,вулиця Північно-Кільцева,будинок 10 А","Ukraine,region Zaporizka,city Zaporizhzhia,street Pivnichno-Kiltseva,building 10 A",Супремаркет  Варус,Супремаркет  Варус,Запорожье,Запоріжжя,Zaporizhzhia
TSO,35.054212,47.819027,"{'mon': '09:00 - 22:00', 'tue': '09:00 - 22:00', 'wed': '09:00 - 22:00', 'thu': '09:00 - 22:00', 'fri': '09:00 - 22:00', 'sat': '09:00 - 22:00', 'sun': '09:00 - 22:00', 'hol': '09:00 - 22:00'}","Украина,область Запорожская,город Запорожье,проспект Советский,дом 13","Україна,область Запорізька,місто Запоріжжя,проспект Радянський,будинок 13","Ukraine,region Zaporizka,city Zaporizhzhia,avenue Radianskyi,building 13",Супермаркет Амстор,супермаркет Амстор,Запорожье,Запоріжжя,Zaporizhzhia
TSO,35.237239,47.792794,"{'mon': '08:00 - 22:00', 'tue': '08:00 - 22:00', 'wed': '08:00 - 22:00', 'thu': '08:00 - 22:00', 'fri': '08:00 - 22:00', 'sat': '08:00 - 22:00', 'sun': '08:00 - 22:00', 'hol': '08:00 - 22:00'}","Украина,область Запорожская,город Запорожье,шоссе Ореховское,дом 7а","Україна,область Запорізька,місто Запоріжжя,шосе Оріхівське,будинок 7а","Ukraine,region Zaporizka,city Zaporizhzhia,highway Orikhivske,building 7a","Супермаркет ""Метро""","Супермаркет ""Метро""",Запорожье,Запоріжжя,Zaporizhzhia
TSO,35.236534,47.856144,"{'mon': '08:00 - 22:00', 'tue': '08:00 - 22:00', 'wed': '08:00 - 22:00', 'thu': '08:00 - 22:00', 'fri': '08:00 - 22:00', 'sat': '08:00 - 22:00', 'sun': '08:00 - 22:00', 'hol': '08:00 - 22:00'}","Украина,область Запорожская,город Запорожье,улица Косыгина,дом 9","Україна,область Запорізька,місто Запоріжжя,вулиця Косигіна,будинок 9","Ukraine,region Zaporizka,city Zaporizhzhia,street Kosyhina,building 9",Торговый центр,Торговий центр,Запорожье,Запоріжжя,Zaporizhzhia
TSO,35.185402,47.796693,"{'mon': '00:00 - 23:59', 'tue': '00:00 - 23:59', 'wed': '00:00 - 23:59', 'thu': '00:00 - 23:59', 'fri': '00:00 - 23:59', 'sat': '00:00 - 23:59', 'sun': '00:00 - 23:59', 'hol': '00:00 - 23:59'}","Украина,область Запорожская,город Запорожье,проспект Соборный,дом 6г","Україна,область Запорізька,місто Запоріжжя,проспект Соборний,будинок 6г","Ukraine,region Zaporizka,city Zaporizhzhia,avenue Sobornyi,building 6h",Железнодорожный вокзал,Железнодорожный вокзал,Запорожье,Запоріжжя,Zaporizhzhia
TSO,35.046987,47.867546,"{'mon': '07:00 - 21:00', 'tue': '07:00 - 21:00', 'wed': '07:00 - 21:00', 'thu': '07:00 - 21:00', 'fri': '07:00 - 21:00', 'sat': '07:00 - 21:00', 'sun': '07:00 - 21:00', 'hol': '07:00 - 21:00'}","Украина,область Запорожская,город Запорожье,улица Сергея Синенко,дом 19","Україна,область Запорізька,місто Запоріжжя,вулиця Сергія Синенка,будинок 19","Ukraine,region Zaporizka,city Zaporizhzhia,street Sergiia Sinenka,building 19",Магазин  СССР,Магазин  СССР,Запорожье,Запоріжжя,Zaporizhzhia
TSO,35.098274,47.854016,"{'mon': '09:00 - 18:00', 'tue': '09:00 - 18:00', 'wed': '09:00 - 18:00', 'thu': '09:00 - 18:00', 'fri': '09:00 - 18:00', 'sat': '09:00 - 18:00', 'sun': '00:00 - 00:00', 'hol': '00:00 - 00:00'}","Украина,область Запорожская,город Запорожье,проспект Металлургов,дом 34","Україна,область Запорізька,місто Запоріжжя,проспект Металургів,будинок 34","Ukraine,region Zaporizka,city Zaporizhzhia,avenue Metalurhiv,building 34","Автосалон ""Бавария""","Автосалон ""Бавария""",Запорожье,Запоріжжя,Zaporizhzhia
TSO,35.106570,47.860730,"{'mon': '09:00 - 22:00', 'tue': '09:00 - 22:00', 'wed': '09:00 - 22:00', 'thu': '09:00 - 22:00', 'fri': '09:00 - 22:00', 'sat': '09:00 - 22:00', 'sun': '09:00 - 22:00', 'hol': '09:00 - 22:00'}","Украина,область Запорожская,город Запорожье,проспект Металлургов,дом 8б","Україна,область Запорізька,місто Запоріжжя,проспект Металургів,будинок 8б","Ukraine,region Zaporizka,city Zaporizhzhia,avenue Metalurhiv,building 8b","ТЦ ""Афина""","ТЦ ""Афина""",Запорожье,Запоріжжя,Zaporizhzhia
TSO,35.185150,47.809872,"{'mon': '08:00 - 17:00', 'tue': '08:00 - 17:00', 'wed': '08:00 - 17:00', 'thu': '08:00 - 17:00', 'fri': '08:00 - 17:00', 'sat': '08:00 - 15:00', 'sun': '00:00 - 00:00', 'hol': '00:00 - 00:00'}","Украина,область Запорожская,город Запорожье,проспект Соборный,дом 38","Україна,область Запорізька,місто Запоріжжя,проспект Соборний,будинок 38","Ukraine,region Zaporizka,city Zaporizhzhia,avenue Sobornyi,building 38",Отделение банка,Відділення банку,Запорожье,Запоріжжя,Zaporizhzhia
TSO,35.201778,47.786781,"{'mon': '08:00 - 20:00', 'tue': '08:00 - 20:00', 'wed': '08:00 - 20:00', 'thu': '08:00 - 20:00', 'fri': '08:00 - 20:00', 'sat': '08:00 - 20:00', 'sun': '08:00 - 20:00', 'hol': '08:00 - 20:00'}","Украина,область Запорожская,город Запорожье,улица Авиационная,дом 19","Україна,область Запорізька,місто Запоріжжя,вулиця Авіаційна,будинок 19","Ukraine,region Zaporizka,city Zaporizhzhia,street Aviatsiina,building 19",Магазин  Копейка,Магазин  Копейка,Запорожье,Запоріжжя,Zaporizhzhia
TSO,35.238207,47.847189,"{'mon': '08:00 - 22:00', 'tue': '08:00 - 22:00', 'wed': '08:00 - 22:00', 'thu': '08:00 - 22:00', 'fri': '08:00 - 22:00', 'sat': '08:00 - 22:00', 'sun': '08:00 - 22:00', 'hol': '08:00 - 22:00'}","Украина,область Запорожская,город Запорожье,улица Волшебная,дом 74","Україна,область Запорізька,місто Запоріжжя,вулиця Чарівна,будинок 74","Ukraine,region Zaporizka,city Zaporizhzhia,street Charivna,building 74",Супермаркет Амстор,супермаркет Амстор,Запорожье,Запоріжжя,Zaporizhzhia
TSO,35.105461,47.856858,"{'mon': '09:00 - 21:00', 'tue': '09:00 - 21:00', 'wed': '09:00 - 21:00', 'thu': '09:00 - 21:00', 'fri': '09:00 - 21:00', 'sat': '09:00 - 21:00', 'sun': '09:00 - 21:00', 'hol': '09:00 - 21:00'}","Украина,область Запорожская,город Запорожье,проспект Соборный,дом 177","Україна,область Запорізька,місто Запоріжжя,проспект Соборний,будинок 177","Ukraine,region Zaporizka,city Zaporizhzhia,avenue Sobornyi,building 177",Торговый Центр  Фортуна,Торговий Центр Фортуна,Запорожье,Запоріжжя,Zaporizhzhia
TSO,35.131099,47.842557,"{'mon': '00:00 - 23:59', 'tue': '00:00 - 23:59', 'wed': '00:00 - 23:59', 'thu': '00:00 - 23:59', 'fri': '00:00 - 23:59', 'sat': '00:00 - 23:59', 'sun': '00:00 - 23:59', 'hol': '00:00 - 23:59'}","Украина,область Запорожская,город Запорожье,проспект Соборный,дом 147","Україна,область Запорізька,місто Запоріжжя,проспект Соборний,будинок 147","Ukraine,region Zaporizka,city Zaporizhzhia,avenue Sobornyi,building 147",ТРЦ  Украина,ТРЦ Україна,Запорожье,Запоріжжя,Zaporizhzhia
TSO,35.055080,47.874577,"{'mon': '08:00 - 21:00', 'tue': '08:00 - 21:00', 'wed': '08:00 - 21:00', 'thu': '08:00 - 21:00', 'fri': '08:00 - 21:00', 'sat': '08:00 - 21:00', 'sun': '08:00 - 21:00', 'hol': '08:00 - 21:00'}","Украина,область Запорожская,город Запорожье,улица Дудыкина,дом 20","Україна,область Запорізька,місто Запоріжжя,вулиця Дудикіна,будинок 20","Ukraine,region Zaporizka,city Zaporizhzhia,street Dudykina,building 20",Магазин  Виктория,Магазин  Виктория,Запорожье,Запоріжжя,Zaporizhzhia
TSO,35.171083,47.828555,"{'mon': '00:00 - 23:59', 'tue': '00:00 - 23:59', 'wed': '00:00 - 23:59', 'thu': '00:00 - 23:59', 'fri': '00:00 - 23:59', 'sat': '00:00 - 23:59', 'sun': '00:00 - 23:59', 'hol': '00:00 - 23:59'}","Украина,область Запорожская,город Запорожье,улица Железнодорожная,дом 2","Україна,область Запорізька,місто Запоріжжя,вулиця Залізнична,будинок 2","Ukraine,region Zaporizka,city Zaporizhzhia,street Zaliznychna,building 2",Запорожский Электровозоремонтный Завод,Запорізький Електровозоремонтний завод,Запорожье,Запоріжжя,Zaporizhzhia
TSO,35.147755,47.839033,"{'mon': '07:00 - 21:00', 'tue': '07:00 - 21:00', 'wed': '07:00 - 21:00', 'thu': '07:00 - 21:00', 'fri': '07:00 - 21:00', 'sat': '07:00 - 21:00', 'sun': '07:00 - 21:00', 'hol': '07:00 - 21:00'}","Украина,область Запорожская,город Запорожье,улица Матросова,дом 25","Україна,область Запорізька,місто Запоріжжя,вулиця Матросова,будинок 25","Ukraine,region Zaporizka,city Zaporizhzhia,street Matrosova,building 25",Магазин  СССР,Магазин  СССР,Запорожье,Запоріжжя,Zaporizhzhia
